unit_id,cycle,RUL,anomaly_score,is_anomaly,alert_level
1,1,148,0.0402085943977708,0,🟢 OK
1,2,147,-0.021648537811756463,0,🟢 OK
1,3,146,-0.00849085872890143,0,🟢 OK
1,4,145,0.028060140115450938,0,🟢 OK
1,5,144,0.019189533681341964,0,🟢 OK
1,6,143,0.029472053250390595,0,🟢 OK
1,7,142,0.04481870324540271,0,🟢 OK
1,8,141,0.05002236006923766,0,🟢 OK
1,9,140,0.0386186684273806,0,🟢 OK
1,10,139,0.04597763433080748,0,🟢 OK
1,11,138,0.03272696225156452,0,🟢 OK
1,12,137,0.045866069932357645,0,🟢 OK
1,13,136,0.06109515226101486,0,🟢 OK
1,14,135,0.06859261500363312,0,🟢 OK
1,15,134,0.06186547847761176,0,🟢 OK
1,16,133,0.053952566394752655,0,🟢 OK
1,17,132,0.055986572560467074,0,🟢 OK
1,18,131,0.05963711619763795,0,🟢 OK
1,19,130,0.05781623703154465,0,🟢 OK
1,20,129,0.04472738921660163,0,🟢 OK
1,21,128,0.047126570114051525,0,🟢 OK
1,22,127,0.037403736482032546,0,🟢 OK
1,23,126,0.0452866392403809,0,🟢 OK
1,24,125,0.03667199838519408,0,🟢 OK
1,25,124,0.03502427681355441,0,🟢 OK
1,26,123,0.03749476393556711,0,🟢 OK
1,27,122,0.04877458899536352,0,🟢 OK
1,28,121,0.05971057429410004,0,🟢 OK
1,29,120,0.05451535366660787,0,🟢 OK
1,30,119,0.0679713191448656,0,🟢 OK
1,31,118,0.07746099969014025,0,🟢 OK
1,32,117,0.06519954036038889,0,🟢 OK
1,33,116,0.07683547135009666,0,🟢 OK
1,34,115,0.07508262440130148,0,🟢 OK
1,35,114,0.07693189367919712,0,🟢 OK
1,36,113,0.05765110905678972,0,🟢 OK
1,37,112,0.054233133077635776,0,🟢 OK
1,38,111,0.06214626303209564,0,🟢 OK
1,39,110,0.047807851493853804,0,🟢 OK
1,40,109,0.05650400407009604,0,🟢 OK
1,41,108,0.041015297231366654,0,🟢 OK
1,42,107,0.04272170667897385,0,🟢 OK
1,43,106,0.03717049348575291,0,🟢 OK
1,44,105,0.024515202828589655,0,🟢 OK
1,45,104,0.023728457620171506,0,🟢 OK
1,46,103,0.04129992785494896,0,🟢 OK
1,47,102,0.05320315981430568,0,🟢 OK
1,48,101,0.04092414677003897,0,🟢 OK
1,49,100,0.060344439651553394,0,🟢 OK
1,50,99,0.05045466218171224,0,🟢 OK
1,51,98,0.06035257910035574,0,🟢 OK
1,52,97,0.07055403189127735,0,🟢 OK
1,53,96,0.07528027067262616,0,🟢 OK
1,54,95,0.06838310997318414,0,🟢 OK
1,55,94,0.06777340196441584,0,🟢 OK
1,56,93,0.058928255030258336,0,🟢 OK
1,57,92,0.05837212005629089,0,🟢 OK
1,58,91,0.05500673973151338,0,🟢 OK
1,59,90,0.0648434704121203,0,🟢 OK
1,60,89,0.07300897356299502,0,🟢 OK
1,61,88,0.059123827482922886,0,🟢 OK
1,62,87,0.058845889707610066,0,🟢 OK
1,63,86,0.04828882897815484,0,🟢 OK
1,64,85,0.04088859056973826,0,🟢 OK
1,65,84,0.03807730576372409,0,🟢 OK
1,66,83,0.03862477701358524,0,🟢 OK
1,67,82,0.060559990206099645,0,🟢 OK
1,68,81,0.05870195237747161,0,🟢 OK
1,69,80,0.06229219669036634,0,🟢 OK
1,70,79,0.053714383049512815,0,🟢 OK
1,71,78,0.06382119417427679,0,🟢 OK
1,72,77,0.06394358495325886,0,🟢 OK
1,73,76,0.06242668615300673,0,🟢 OK
1,74,75,0.03442838624954919,0,🟢 OK
1,75,74,0.0330461625352253,0,🟢 OK
1,76,73,0.02816535276883292,0,🟢 OK
1,77,72,0.021397268330552555,0,🟢 OK
1,78,71,0.01241922578151472,0,🟢 OK
1,79,70,-0.002102217192941014,1,🟢 OK
1,80,69,-0.005138729433515343,1,🟢 OK
1,81,68,-0.021134210604874415,1,🟢 OK
1,82,67,0.0026762716003189135,0,🟢 OK
1,83,66,-0.0018126188737810356,1,🟢 OK
1,84,65,0.01806516207974701,0,🟢 OK
1,85,64,0.046782930049776295,0,🟢 OK
1,86,63,0.03823334973874021,0,🟢 OK
1,87,62,0.046142816847882295,0,🟢 OK
1,88,61,0.032755638920478836,0,🟢 OK
