unit_id,cycle,RUL,anomaly_score,is_anomaly,alert_level
1,1,191,0.09619326855093824,0,🟢 OK
1,2,190,0.023192095271195146,0,🟢 OK
1,3,189,0.0952310118512592,0,🟢 OK
1,4,188,0.0707998491127122,0,🟢 OK
1,5,187,0.08702467233859168,0,🟢 OK
1,6,186,0.09832451058296265,0,🟢 OK
1,7,185,0.10514499301318936,0,🟢 OK
1,8,184,0.09945402535929959,0,🟢 OK
1,9,183,0.1048744245067616,0,🟢 OK
1,10,182,0.11344514611451345,0,🟢 OK
1,11,181,0.11035941715466752,0,🟢 OK
1,12,180,0.10971686816004778,0,🟢 OK
1,13,179,0.11088532615425178,0,🟢 OK
1,14,178,0.11222044491856248,0,🟢 OK
1,15,177,0.11182834787639656,0,🟢 OK
1,16,176,0.10735786084950288,0,🟢 OK
1,17,175,0.10833746818164697,0,🟢 OK
1,18,174,0.10588496333698538,0,🟢 OK
1,19,173,0.10671424182599704,0,🟢 OK
1,20,172,0.11437506704345485,0,🟢 OK
1,21,171,0.11614413812015062,0,🟢 OK
1,22,170,0.11513585918809965,0,🟢 OK
1,23,169,0.1134877282934249,0,🟢 OK
1,24,168,0.10883865581420177,0,🟢 OK
1,25,167,0.109906974896747,0,🟢 OK
1,26,166,0.11711157295623698,0,🟢 OK
1,27,165,0.11648466918956829,0,🟢 OK
1,28,164,0.11569451610719539,0,🟢 OK
1,29,163,0.1171123378145566,0,🟢 OK
1,30,162,0.10314979166076482,0,🟢 OK
1,31,161,0.09888649905119445,0,🟢 OK
1,32,160,0.09658918503068492,0,🟢 OK
1,33,159,0.09766216187717464,0,🟢 OK
1,34,158,0.10450108519472212,0,🟢 OK
1,35,157,0.09348976532992975,0,🟢 OK
1,36,156,0.10464259281413074,0,🟢 OK
1,37,155,0.10680365744034948,0,🟢 OK
1,38,154,0.10564718077114565,0,🟢 OK
1,39,153,0.10312494876277567,0,🟢 OK
1,40,152,0.09771225161570496,0,🟢 OK
1,41,151,0.0900133707107853,0,🟢 OK
1,42,150,0.09335793939270931,0,🟢 OK
1,43,149,0.09629238924376282,0,🟢 OK
1,44,148,0.085678466078901,0,🟢 OK
1,45,147,0.09244701295064056,0,🟢 OK
1,46,146,0.1015122930342523,0,🟢 OK
1,47,145,0.09413771770294416,0,🟢 OK
1,48,144,0.10306027326431172,0,🟢 OK
1,49,143,0.09570549430348246,0,🟢 OK
1,50,142,0.0917920756117131,0,🟢 OK
1,51,141,0.10263563774888312,0,🟢 OK
1,52,140,0.11158384599556703,0,🟢 OK
1,53,139,0.10068266424959632,0,🟢 OK
1,54,138,0.10731046029948776,0,🟢 OK
1,55,137,0.10950406155740822,0,🟢 OK
1,56,136,0.10286022510077669,0,🟢 OK
1,57,135,0.10624316906535775,0,🟢 OK
1,58,134,0.1156574638633524,0,🟢 OK
1,59,133,0.11621601467182002,0,🟢 OK
1,60,132,0.1101521557381504,0,🟢 OK
1,61,131,0.11546814075162293,0,🟢 OK
1,62,130,0.10785348933769412,0,🟢 OK
1,63,129,0.1123287911975665,0,🟢 OK
1,64,128,0.10844569603869342,0,🟢 OK
1,65,127,0.10921154921099063,0,🟢 OK
1,66,126,0.11094367251236092,0,🟢 OK
1,67,125,0.10776494645313323,0,🟢 OK
1,68,124,0.11075192045054083,0,🟢 OK
1,69,123,0.11696057985679231,0,🟢 OK
1,70,122,0.12049687311070506,0,🟢 OK
1,71,121,0.11972748214746587,0,🟢 OK
1,72,120,0.12087959015262778,0,🟢 OK
1,73,119,0.10666905988802938,0,🟢 OK
1,74,118,0.1076004536724744,0,🟢 OK
1,75,117,0.11245165966159754,0,🟢 OK
1,76,116,0.11178427520422302,0,🟢 OK
1,77,115,0.1109696723830842,0,🟢 OK
1,78,114,0.10669713771970885,0,🟢 OK
1,79,113,0.10970272236147388,0,🟢 OK
1,80,112,0.10552548362033354,0,🟢 OK
1,81,111,0.11457122245663315,0,🟢 OK
1,82,110,0.1189389168400028,0,🟢 OK
1,83,109,0.11986952468109519,0,🟢 OK
1,84,108,0.12384216559281541,0,🟢 OK
1,85,107,0.1249801678468277,0,🟢 OK
1,86,106,0.1282343422149667,0,🟢 OK
1,87,105,0.12236107060412771,0,🟢 OK
1,88,104,0.12038574107370864,0,🟢 OK
1,89,103,0.12100947745154372,0,🟢 OK
1,90,102,0.11812789420554903,0,🟢 OK
1,91,101,0.11460246615730119,0,🟢 OK
1,92,100,0.10862860324720269,0,🟢 OK
1,93,99,0.1128659149431388,0,🟢 OK
1,94,98,0.10992050868033282,0,🟢 OK
1,95,97,0.09790338957662076,0,🟢 OK
1,96,96,0.09597888383657516,0,🟢 OK
1,97,95,0.10284603987773899,0,🟢 OK
1,98,94,0.10535400712403875,0,🟢 OK
1,99,93,0.09895546315413534,0,🟢 OK
1,100,92,0.09263331730393237,0,🟢 OK
1,101,91,0.11187324962176626,0,🟢 OK
1,102,90,0.1128576476353012,0,🟢 OK
1,103,89,0.11207513462699847,0,🟢 OK
1,104,88,0.11671560306487178,0,🟢 OK
1,105,87,0.1229624326531768,0,🟢 OK
1,106,86,0.11849422911972113,0,🟢 OK
1,107,85,0.10076618629810113,0,🟢 OK
1,108,84,0.1115175091468607,0,🟢 OK
1,109,83,0.09273601586570807,0,🟢 OK
1,110,82,0.08069410363429619,0,🟢 OK
1,111,81,0.09504017214020527,0,🟢 OK
1,112,80,0.0834250729655453,0,🟢 OK
1,113,79,0.0892644620883224,0,🟢 OK
1,114,78,0.09171198405571546,0,🟢 OK
1,115,77,0.09580942592383818,0,🟢 OK
1,116,76,0.0987946514500106,0,🟢 OK
1,117,75,0.1092890366814821,0,🟢 OK
1,118,74,0.0962047240537145,0,🟢 OK
1,119,73,0.11310034537710895,0,🟢 OK
1,120,72,0.1082353962467017,0,🟢 OK
1,121,71,0.1117562807817209,0,🟢 OK
1,122,70,0.11999296961757477,0,🟢 OK
1,123,69,0.11282148506546702,0,🟢 OK
1,124,68,0.10447406345858767,0,🟢 OK
1,125,67,0.1039625188557638,0,🟢 OK
1,126,66,0.10705234599090996,0,🟢 OK
1,127,65,0.10695856172051704,0,🟢 OK
1,128,64,0.11378722764273791,0,🟢 OK
1,129,63,0.11187578071579107,0,🟢 OK
1,130,62,0.10210486000698621,0,🟢 OK
1,131,61,0.09872164112240478,0,🟢 OK
1,132,60,0.10856021225829399,0,🟢 OK
1,133,59,0.1043511317872064,0,🟢 OK
1,134,58,0.10258164971401812,0,🟢 OK
1,135,57,0.10897744851797825,0,🟢 OK
1,136,56,0.10836250286377863,0,🟢 OK
1,137,55,0.10334783180679563,0,🟢 OK
1,138,54,0.09773982022334038,0,🟢 OK
1,139,53,0.08909436645846563,0,🟢 OK
1,140,52,0.09749169796695634,0,🟢 OK
1,141,51,0.10052979846636478,0,🟢 OK
1,142,50,0.10443537512666068,0,🟢 OK
1,143,49,0.1053884467819548,0,🟢 OK
1,144,48,0.10864739635471571,0,🟢 OK
1,145,47,0.10419953129105153,0,🟢 OK
1,146,46,0.09759739975201331,0,🟢 OK
1,147,45,0.10380588944982266,0,🟢 OK
1,148,44,0.10147176817161513,0,🟢 OK
1,149,43,0.09020760463981503,0,🟢 OK
1,150,42,0.08580693816288631,0,🟢 OK
1,151,41,0.08353711490237564,0,🟢 OK
1,152,40,0.08058478062403446,0,🟢 OK
1,153,39,0.08012695418813304,0,🟢 OK
1,154,38,0.07900270525067266,0,🟢 OK
1,155,37,0.07637404766744971,0,🟢 OK
1,156,36,0.07763953130223261,0,🟢 OK
